restaurant_id,restaurant_name,city,cuisine,review_id,text,sentiment_compound,sentiment_positive,sentiment_negative,sentiment_neutral,sentiment_label
372,Heritage Eatery,Ahmedabad,Street Food,372_0,Expected better Street Food food. Very underwhelming.,0.4404,0.326,0.0,0.674,Positive
372,Heritage Eatery,Ahmedabad,Street Food,372_1,Amazing Street Food food! The biryani was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
372,Heritage Eatery,Ahmedabad,Street Food,372_2,Nothing special but not bad either. Typical Street Food fare.,0.4847,0.282,0.122,0.597,Positive
373,Fusion Tales,Pune,North Indian,373_0,Loved the momos. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
373,Fusion Tales,Pune,North Indian,373_1,Amazing North Indian food! The dosa was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
373,Fusion Tales,Pune,North Indian,373_2,The tacos was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
374,House's Thai Lounge,Delhi,Italian,374_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
374,House's Thai Lounge,Delhi,Italian,374_1,Average place for a quick meal. sushi was acceptable.,0.3182,0.247,0.0,0.753,Positive
374,House's Thai Lounge,Delhi,Italian,374_2,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
375,Palace's Mexican Corner,Delhi,Continental,375_0,Disappointing experience. The kebab was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
375,Palace's Mexican Corner,Delhi,Continental,375_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
375,Palace's Mexican Corner,Delhi,Continental,375_2,Expected better Continental food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
376,Urban Bites,Kolkata,Italian,376_0,Outstanding quality. The momos exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
376,Urban Bites,Kolkata,Italian,376_1,Great ambiance and friendly staff. Highly recommend the pizza.,0.8777,0.627,0.0,0.373,Positive
376,Urban Bites,Kolkata,Italian,376_2,Five stars for the pizza and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
377,Corner Story,Hyderabad,Thai,377_0,Average place for a quick meal. noodles was acceptable.,0.3182,0.247,0.0,0.753,Positive
377,Corner Story,Hyderabad,Thai,377_1,Expected better Thai food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
377,Corner Story,Hyderabad,Thai,377_2,Five stars for the paneer tikka and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
378,Classic's South Indian Express,Ahmedabad,South Indian,378_0,Amazing South Indian food! The pasta was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
378,Classic's South Indian Express,Ahmedabad,South Indian,378_1,Disappointing experience. The dosa was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
378,Classic's South Indian Express,Ahmedabad,South Indian,378_2,Poor service and the sushi was nothing special.,-0.6551,0.0,0.472,0.528,Negative
379,House's Thai Lounge,Delhi,Cafe,379_0,Average at best. There are better Cafe places in Delhi.,0.7964,0.47,0.0,0.53,Positive
379,House's Thai Lounge,Delhi,Cafe,379_1,Poor service and the curry was nothing special.,-0.6551,0.0,0.472,0.528,Negative
379,House's Thai Lounge,Delhi,Cafe,379_2,"Decent Cafe food. The butter chicken was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
380,Corner's Biryani Tales,Kolkata,Continental,380_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
380,Corner's Biryani Tales,Kolkata,Continental,380_1,Expected better Continental food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
380,Corner's Biryani Tales,Kolkata,Continental,380_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
381,Classic's Desserts Point,Ahmedabad,Continental,381_0,Five stars for the thali and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
381,Classic's Desserts Point,Ahmedabad,Continental,381_1,Expected better Continental food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
381,Classic's Desserts Point,Ahmedabad,Continental,381_2,Amazing Continental food! The burger was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
382,Golden's South Indian Kitchen,Lucknow,North Indian,382_0,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
382,Golden's South Indian Kitchen,Lucknow,North Indian,382_1,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
382,Golden's South Indian Kitchen,Lucknow,North Indian,382_2,Excellent service and quick delivery. The noodles is a must-try.,0.5719,0.316,0.0,0.684,Positive
383,Bistro's Street Food House,Pune,Chinese,383_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
383,Bistro's Street Food House,Pune,Chinese,383_1,Outstanding quality. The thali exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
383,Bistro's Street Food House,Pune,Chinese,383_2,Average place for a quick meal. butter chicken was acceptable.,0.3182,0.223,0.0,0.777,Positive
384,Express Eatery,Ahmedabad,South Indian,384_0,Excellent service and quick delivery. The burger is a must-try.,0.5719,0.316,0.0,0.684,Positive
384,Express Eatery,Ahmedabad,South Indian,384_1,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
384,Express Eatery,Ahmedabad,South Indian,384_2,Great ambiance and friendly staff. Highly recommend the curry.,0.8777,0.627,0.0,0.373,Positive
385,House's South Indian Eatery,Mumbai,Mexican,385_0,Nothing special but not bad either. Typical Mexican fare.,0.4847,0.304,0.131,0.564,Positive
385,House's South Indian Eatery,Mumbai,Mexican,385_1,Expected better Mexican food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
385,House's South Indian Eatery,Mumbai,Mexican,385_2,Average at best. There are better Mexican places in Mumbai.,0.7964,0.47,0.0,0.53,Positive
386,Corner's Mughlai Eatery,Chennai,Fast Food,386_0,Expected better Fast Food food. Very underwhelming.,0.4404,0.326,0.0,0.674,Positive
386,Corner's Mughlai Eatery,Chennai,Fast Food,386_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
386,Corner's Mughlai Eatery,Chennai,Fast Food,386_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
387,House's Mughlai Spot,Ahmedabad,Mexican,387_0,"Decent Mexican food. The dal makhani was okay, nothing extraordinary.",0.2263,0.174,0.0,0.826,Positive
387,House's Mughlai Spot,Ahmedabad,Mexican,387_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
387,House's Mughlai Spot,Ahmedabad,Mexican,387_2,Expected better Mexican food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
388,Palace's Japanese World,Delhi,Cafe,388_0,The sushi tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
388,Palace's Japanese World,Delhi,Cafe,388_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
388,Palace's Japanese World,Delhi,Cafe,388_2,Excellent service and quick delivery. The tacos is a must-try.,0.5719,0.316,0.0,0.684,Positive
389,Golden's Mughlai House,Kolkata,Cafe,389_0,Expected better Cafe food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
389,Golden's Mughlai House,Kolkata,Cafe,389_1,Disappointing experience. The sushi was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
389,Golden's Mughlai House,Kolkata,Cafe,389_2,"Decent Cafe food. The curry was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
390,Modern's Thai Lounge,Delhi,Japanese,390_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
390,Modern's Thai Lounge,Delhi,Japanese,390_1,Great ambiance and friendly staff. Highly recommend the noodles.,0.8777,0.627,0.0,0.373,Positive
390,Modern's Thai Lounge,Delhi,Japanese,390_2,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
391,Royal's Desserts World,Pune,Mughlai,391_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
391,Royal's Desserts World,Pune,Mughlai,391_1,Loved the pasta. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
391,Royal's Desserts World,Pune,Mughlai,391_2,Excellent service and quick delivery. The thali is a must-try.,0.5719,0.316,0.0,0.684,Positive
392,Royal Corner,Delhi,Thai,392_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
392,Royal Corner,Delhi,Thai,392_1,Cozy place with authentic Thai flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
392,Royal Corner,Delhi,Thai,392_2,Amazing Thai food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
393,Flavors's Chinese Eatery,Kolkata,Mexican,393_0,The pizza tasted stale. Hygiene standards need improvement.,0.4588,0.3,0.0,0.7,Positive
393,Flavors's Chinese Eatery,Kolkata,Mexican,393_1,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
393,Flavors's Chinese Eatery,Kolkata,Mexican,393_2,Loved the thali. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
394,Fusion's Thai Garden,Ahmedabad,Cafe,394_0,Great ambiance and friendly staff. Highly recommend the biryani.,0.8777,0.627,0.0,0.373,Positive
394,Fusion's Thai Garden,Ahmedabad,Cafe,394_1,Five stars for the curry and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
394,Fusion's Thai Garden,Ahmedabad,Cafe,394_2,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
395,Cafe Kitchen,Kolkata,Biryani,395_0,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
395,Cafe Kitchen,Kolkata,Biryani,395_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
395,Cafe Kitchen,Kolkata,Biryani,395_2,Excellent service and quick delivery. The butter chicken is a must-try.,0.5719,0.291,0.0,0.709,Positive
396,Flavors Eatery,Hyderabad,Fast Food,396_0,Average place for a quick meal. pasta was acceptable.,0.3182,0.247,0.0,0.753,Positive
396,Flavors Eatery,Hyderabad,Fast Food,396_1,Best Fast Food restaurant in Hyderabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
396,Flavors Eatery,Hyderabad,Fast Food,396_2,Cozy place with authentic Fast Food flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
397,Royal's Biryani Junction,Pune,Chinese,397_0,Amazing Chinese food! The noodles was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
397,Royal's Biryani Junction,Pune,Chinese,397_1,Average place for a quick meal. noodles was acceptable.,0.3182,0.247,0.0,0.753,Positive
397,Royal's Biryani Junction,Pune,Chinese,397_2,Best Chinese restaurant in Pune. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
398,Heritage Garden,Chennai,Chinese,398_0,Five stars for the pizza and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
398,Heritage Garden,Chennai,Chinese,398_1,Average place for a quick meal. fried rice was acceptable.,0.3182,0.223,0.0,0.777,Positive
398,Heritage Garden,Chennai,Chinese,398_2,Loved the pizza. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
399,Modern's Thai Zone,Ahmedabad,Japanese,399_0,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
399,Modern's Thai Zone,Ahmedabad,Japanese,399_1,Best Japanese restaurant in Ahmedabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
399,Modern's Thai Zone,Ahmedabad,Japanese,399_2,Excellent service and quick delivery. The butter chicken is a must-try.,0.5719,0.291,0.0,0.709,Positive
400,Royal's Continental House,Lucknow,Cafe,400_0,Average place for a quick meal. burger was acceptable.,0.3182,0.247,0.0,0.753,Positive
400,Royal's Continental House,Lucknow,Cafe,400_1,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
400,Royal's Continental House,Lucknow,Cafe,400_2,Amazing Cafe food! The thali was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
401,Royal Bites,Pune,Biryani,401_0,Five stars for the biryani and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
401,Royal Bites,Pune,Biryani,401_1,The kebab was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
401,Royal Bites,Pune,Biryani,401_2,Nothing special but not bad either. Typical Biryani fare.,0.4847,0.304,0.131,0.564,Positive
402,Taste's Mexican Point,Jaipur,Continental,402_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
402,Taste's Mexican Point,Jaipur,Continental,402_1,Cozy place with authentic Continental flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
402,Taste's Mexican Point,Jaipur,Continental,402_2,Average place for a quick meal. biryani was acceptable.,0.3182,0.247,0.0,0.753,Positive
403,Royal Corner,Chennai,Biryani,403_0,The dal makhani was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
403,Royal Corner,Chennai,Biryani,403_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
403,Royal Corner,Chennai,Biryani,403_2,Best Biryani restaurant in Chennai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
404,Heritage Express,Ahmedabad,Mexican,404_0,Cozy place with authentic Mexican flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
404,Heritage Express,Ahmedabad,Mexican,404_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
404,Heritage Express,Ahmedabad,Mexican,404_2,Great ambiance and friendly staff. Highly recommend the pasta.,0.8777,0.627,0.0,0.373,Positive
405,Cafe Delight,Bangalore,Desserts,405_0,Disappointing experience. The tacos was cold and bland.,-0.4939,0.0,0.314,0.686,Negative
405,Cafe Delight,Bangalore,Desserts,405_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
405,Cafe Delight,Bangalore,Desserts,405_2,"Decent Desserts food. The noodles was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
406,Spice's Cafe House,Delhi,Japanese,406_0,Great ambiance and friendly staff. Highly recommend the burger.,0.8777,0.627,0.0,0.373,Positive
406,Spice's Cafe House,Delhi,Japanese,406_1,Average place for a quick meal. fried rice was acceptable.,0.3182,0.223,0.0,0.777,Positive
406,Spice's Cafe House,Delhi,Japanese,406_2,Expected better Japanese food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
407,Golden Junction,Lucknow,Continental,407_0,Amazing Continental food! The pasta was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
407,Golden Junction,Lucknow,Continental,407_1,Amazing Continental food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
407,Golden Junction,Lucknow,Continental,407_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
408,Flavors's South Indian Grill,Hyderabad,Street Food,408_0,Five stars for the sushi and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
408,Flavors's South Indian Grill,Hyderabad,Street Food,408_1,Best Street Food restaurant in Hyderabad. Worth every rupee!,0.75,0.477,0.0,0.523,Positive
408,Flavors's South Indian Grill,Hyderabad,Street Food,408_2,Five stars for the pizza and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
409,Golden's Continental Hub,Pune,Fast Food,409_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
409,Golden's Continental Hub,Pune,Fast Food,409_1,The dosa was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
409,Golden's Continental Hub,Pune,Fast Food,409_2,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
410,Flavors's Mexican Corner,Hyderabad,Cafe,410_0,Five stars for the dosa and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
410,Flavors's Mexican Corner,Hyderabad,Cafe,410_1,Average place for a quick meal. dosa was acceptable.,0.3182,0.247,0.0,0.753,Positive
410,Flavors's Mexican Corner,Hyderabad,Cafe,410_2,Best Cafe restaurant in Hyderabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
411,Fusion's North Indian Bites,Lucknow,North Indian,411_0,Outstanding quality. The dal makhani exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
411,Fusion's North Indian Bites,Lucknow,North Indian,411_1,Great ambiance and friendly staff. Highly recommend the thali.,0.8777,0.627,0.0,0.373,Positive
411,Fusion's North Indian Bites,Lucknow,North Indian,411_2,Outstanding quality. The butter chicken exceeded my expectations.,0.6124,0.364,0.0,0.636,Positive
412,Urban's North Indian Spot,Delhi,Japanese,412_0,Average place for a quick meal. fried rice was acceptable.,0.3182,0.223,0.0,0.777,Positive
412,Urban's North Indian Spot,Delhi,Japanese,412_1,Best Japanese restaurant in Delhi. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
412,Urban's North Indian Spot,Delhi,Japanese,412_2,Excellent service and quick delivery. The tacos is a must-try.,0.5719,0.316,0.0,0.684,Positive
413,Classic Grill,Kolkata,South Indian,413_0,Nothing special but not bad either. Typical South Indian fare.,0.4847,0.282,0.122,0.597,Positive
413,Classic Grill,Kolkata,South Indian,413_1,Cozy place with authentic South Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
413,Classic Grill,Kolkata,South Indian,413_2,"Decent South Indian food. The paneer tikka was okay, nothing extraordinary.",0.2263,0.16,0.0,0.84,Positive
414,Classic's South Indian World,Delhi,Mughlai,414_0,Best Mughlai restaurant in Delhi. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
414,Classic's South Indian World,Delhi,Mughlai,414_1,Loved the noodles. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
414,Classic's South Indian World,Delhi,Mughlai,414_2,Outstanding quality. The dosa exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
415,House's Desserts Spot,Bangalore,Chinese,415_0,Nothing special but not bad either. Typical Chinese fare.,0.4847,0.304,0.131,0.564,Positive
415,House's Desserts Spot,Bangalore,Chinese,415_1,Five stars for the noodles and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
415,House's Desserts Spot,Bangalore,Chinese,415_2,Great ambiance and friendly staff. Highly recommend the biryani.,0.8777,0.627,0.0,0.373,Positive
416,Express Kitchen,Lucknow,Biryani,416_0,Average at best. There are better Biryani places in Lucknow.,0.7964,0.47,0.0,0.53,Positive
416,Express Kitchen,Lucknow,Biryani,416_1,Nothing special but not bad either. Typical Biryani fare.,0.4847,0.304,0.131,0.564,Positive
416,Express Kitchen,Lucknow,Biryani,416_2,Poor service and the butter chicken was nothing special.,-0.6551,0.0,0.434,0.566,Negative
417,Garden's Cafe Corner,Kolkata,Continental,417_0,Amazing Continental food! The fried rice was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
417,Garden's Cafe Corner,Kolkata,Continental,417_1,Loved the sushi. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
417,Garden's Cafe Corner,Kolkata,Continental,417_2,Loved the curry. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
418,Heritage's South Indian Express,Pune,Biryani,418_0,Average place for a quick meal. kebab was acceptable.,0.3182,0.247,0.0,0.753,Positive
418,Heritage's South Indian Express,Pune,Biryani,418_1,The dal makhani was fine. Ambiance could use some improvement.,0.5859,0.375,0.0,0.625,Positive
418,Heritage's South Indian Express,Pune,Biryani,418_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
419,Kitchen Bites,Ahmedabad,Chinese,419_0,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
419,Kitchen Bites,Ahmedabad,Chinese,419_1,Amazing Chinese food! The kebab was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
419,Kitchen Bites,Ahmedabad,Chinese,419_2,Excellent service and quick delivery. The butter chicken is a must-try.,0.5719,0.291,0.0,0.709,Positive
420,Taste's Mughlai Grill,Jaipur,North Indian,420_0,Loved the noodles. Fresh ingredients and generous portions.,0.8591,0.655,0.0,0.345,Positive
420,Taste's Mughlai Grill,Jaipur,North Indian,420_1,Cozy place with authentic North Indian flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
420,Taste's Mughlai Grill,Jaipur,North Indian,420_2,Nothing special but not bad either. Typical North Indian fare.,0.4847,0.282,0.122,0.597,Positive
421,Urban's Chinese Eatery,Jaipur,Biryani,421_0,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
421,Urban's Chinese Eatery,Jaipur,Biryani,421_1,Overpriced for the portion size. Not worth visiting again.,-0.1695,0.0,0.172,0.828,Negative
421,Urban's Chinese Eatery,Jaipur,Biryani,421_2,Best Biryani restaurant in Jaipur. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
422,Spice's Continental Corner,Chennai,Desserts,422_0,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
422,Spice's Continental Corner,Chennai,Desserts,422_1,"Decent Desserts food. The burger was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
422,Spice's Continental Corner,Chennai,Desserts,422_2,Five stars for the tacos and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
423,House's Continental Spot,Pune,Mexican,423_0,Loved the dal makhani. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
423,House's Continental Spot,Pune,Mexican,423_1,Nothing special but not bad either. Typical Mexican fare.,0.4847,0.304,0.131,0.564,Positive
423,House's Continental Spot,Pune,Mexican,423_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
424,House's North Indian Hub,Jaipur,Street Food,424_0,Nothing special but not bad either. Typical Street Food fare.,0.4847,0.282,0.122,0.597,Positive
424,House's North Indian Hub,Jaipur,Street Food,424_1,Cozy place with authentic Street Food flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
424,House's North Indian Hub,Jaipur,Street Food,424_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
425,Classic's Italian Junction,Bangalore,Biryani,425_0,Expected better Biryani food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
425,Classic's Italian Junction,Bangalore,Biryani,425_1,"Decent Biryani food. The burger was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
425,Classic's Italian Junction,Bangalore,Biryani,425_2,Nothing special but not bad either. Typical Biryani fare.,0.4847,0.304,0.131,0.564,Positive
426,Garden Tales,Jaipur,Biryani,426_0,Expected better Biryani food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
426,Garden Tales,Jaipur,Biryani,426_1,Cozy place with authentic Biryani flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
426,Garden Tales,Jaipur,Biryani,426_2,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
427,Royal Point,Delhi,Fast Food,427_0,Excellent service and quick delivery. The sushi is a must-try.,0.5719,0.316,0.0,0.684,Positive
427,Royal Point,Delhi,Fast Food,427_1,The noodles was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
427,Royal Point,Delhi,Fast Food,427_2,"Decent Fast Food food. The dal makhani was okay, nothing extraordinary.",0.2263,0.16,0.0,0.84,Positive
428,Classic's Italian Junction,Jaipur,Thai,428_0,Amazing Thai food! The fried rice was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
428,Classic's Italian Junction,Jaipur,Thai,428_1,Loved the fried rice. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
428,Classic's Italian Junction,Jaipur,Thai,428_2,Excellent service and quick delivery. The noodles is a must-try.,0.5719,0.316,0.0,0.684,Positive
429,Heritage Zone,Delhi,Thai,429_0,Five stars for the fried rice and the warm hospitality.,0.2263,0.174,0.0,0.826,Positive
429,Heritage Zone,Delhi,Thai,429_1,Amazing Thai food! The dal makhani was perfectly cooked and full of flavor.,0.8516,0.43,0.0,0.57,Positive
429,Heritage Zone,Delhi,Thai,429_2,Average place for a quick meal. dal makhani was acceptable.,0.3182,0.223,0.0,0.777,Positive
430,Garden's Continental Grill,Jaipur,Japanese,430_0,Not recommended. Found hair in my food during visit.,-0.1511,0.0,0.166,0.834,Negative
430,Garden's Continental Grill,Jaipur,Japanese,430_1,Average at best. There are better Japanese places in Jaipur.,0.7964,0.47,0.0,0.53,Positive
430,Garden's Continental Grill,Jaipur,Japanese,430_2,Standard restaurant experience. Prices are reasonable.,0.0,0.0,0.0,1.0,Neutral
431,Flavors's South Indian Hub,Bangalore,Desserts,431_0,Best Desserts restaurant in Bangalore. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
431,Flavors's South Indian Hub,Bangalore,Desserts,431_1,"Decent Desserts food. The momos was okay, nothing extraordinary.",0.2263,0.192,0.0,0.808,Positive
431,Flavors's South Indian Hub,Bangalore,Desserts,431_2,Cozy place with authentic Desserts flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
432,Spice's South Indian Lounge,Pune,Mexican,432_0,Five stars for the pasta and the warm hospitality.,0.2263,0.192,0.0,0.808,Positive
432,Spice's South Indian Lounge,Pune,Mexican,432_1,The biryani was fine. Ambiance could use some improvement.,0.5859,0.407,0.0,0.593,Positive
432,Spice's South Indian Lounge,Pune,Mexican,432_2,Outstanding quality. The kebab exceeded my expectations.,0.6124,0.4,0.0,0.6,Positive
433,Cafe's Cafe Kitchen,Mumbai,Japanese,433_0,Average at best. There are better Japanese places in Mumbai.,0.7964,0.47,0.0,0.53,Positive
433,Cafe's Cafe Kitchen,Mumbai,Japanese,433_1,Average at best. There are better Japanese places in Mumbai.,0.7964,0.47,0.0,0.53,Positive
433,Cafe's Cafe Kitchen,Mumbai,Japanese,433_2,Best Japanese restaurant in Mumbai. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
434,Express's South Indian Lounge,Lucknow,Japanese,434_0,Average place for a quick meal. biryani was acceptable.,0.3182,0.247,0.0,0.753,Positive
434,Express's South Indian Lounge,Lucknow,Japanese,434_1,Long wait times and rude staff. Food quality was mediocre.,-0.4588,0.0,0.25,0.75,Negative
434,Express's South Indian Lounge,Lucknow,Japanese,434_2,Expected better Japanese food. Very underwhelming.,0.4404,0.367,0.0,0.633,Positive
435,Modern Zone,Hyderabad,Biryani,435_0,Nothing special but not bad either. Typical Biryani fare.,0.4847,0.304,0.131,0.564,Positive
435,Modern Zone,Hyderabad,Biryani,435_1,Best Biryani restaurant in Hyderabad. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
435,Modern Zone,Hyderabad,Biryani,435_2,Loved the butter chicken. Fresh ingredients and generous portions.,0.8591,0.613,0.0,0.387,Positive
436,Urban Tales,Jaipur,Biryani,436_0,Best Biryani restaurant in Jaipur. Worth every rupee!,0.75,0.516,0.0,0.484,Positive
436,Urban Tales,Jaipur,Biryani,436_1,Cozy place with authentic Biryani flavors. Will visit again!,0.0,0.0,0.0,1.0,Neutral
436,Urban Tales,Jaipur,Biryani,436_2,Great ambiance and friendly staff. Highly recommend the paneer tikka.,0.8777,0.59,0.0,0.41,Positive
437,Classic's Mexican Spot,Bangalore,Chinese,437_0,Disappointing experience. The dal makhani was cold and bland.,-0.4939,0.0,0.286,0.714,Negative
437,Classic's Mexican Spot,Bangalore,Chinese,437_1,Amazing Chinese food! The burger was perfectly cooked and full of flavor.,0.8516,0.453,0.0,0.547,Positive
